date,firm_id,equity_vol
2020-11-26,FIRM_C,1.4449
2020-11-27,FIRM_C,1.3585
2020-11-30,FIRM_C,1.7555
2020-12-01,FIRM_C,1.8312
2020-12-02,FIRM_C,1.6394
2020-12-03,FIRM_C,1.6605
2020-12-04,FIRM_C,1.8189
2020-12-07,FIRM_C,2.0984
2020-12-08,FIRM_C,1.9219
2020-12-09,FIRM_C,2.1848
2020-12-10,FIRM_C,2.2981
2020-12-11,FIRM_C,2.5011
2020-12-14,FIRM_C,2.7371
2020-12-15,FIRM_C,2.8742
2020-12-16,FIRM_C,2.3766
2020-12-17,FIRM_C,1.9864
2020-01-01,FIRM_D,0.2049
2020-01-02,FIRM_D,0.2382
2020-01-03,FIRM_D,0.2462
2020-01-06,FIRM_D,0.2759
2020-01-07,FIRM_D,0.2433
2020-01-08,FIRM_D,0.2521
2020-01-09,FIRM_D,0.2575
2020-01-10,FIRM_D,0.2493
2020-01-13,FIRM_D,0.2505
2020-01-14,FIRM_D,0.2311
2020-01-15,FIRM_D,0.2987
2020-01-16,FIRM_D,0.2507
2020-01-17,FIRM_D,0.2477
2020-01-20,FIRM_D,0.2622
2020-01-21,FIRM_D,0.2352
2020-01-22,FIRM_D,0.2459
2020-01-23,FIRM_D,0.254
2020-01-24,FIRM_D,0.2892
2020-01-27,FIRM_D,0.2655
2020-01-28,FIRM_D,0.2524
2020-01-29,FIRM_D,0.2452
2020-01-30,FIRM_D,0.2112
2020-01-31,FIRM_D,0.2903
2020-02-03,FIRM_D,0.2824
2020-02-04,FIRM_D,0.2621
2020-02-05,FIRM_D,0.2574
2020-02-06,FIRM_D,0.2631
2020-02-07,FIRM_D,0.2741
2020-02-10,FIRM_D,0.2681
2020-02-11,FIRM_D,0.2547
2020-02-12,FIRM_D,0.2032
2020-02-13,FIRM_D,0.256
2020-02-14,FIRM_D,0.2494
2020-02-17,FIRM_D,0.2593
2020-02-18,FIRM_D,0.2698
2020-02-19,FIRM_D,0.2524
2020-02-20,FIRM_D,0.249
2020-02-21,FIRM_D,0.2441
2020-02-24,FIRM_D,0.2633
2020-02-25,FIRM_D,0.2499
2020-02-26,FIRM_D,0.2613
2020-02-27,FIRM_D,0.2322
2020-02-28,FIRM_D,0.2823
2020-03-02,FIRM_D,0.2533
2020-03-03,FIRM_D,0.2082
2020-03-04,FIRM_D,0.2993
2020-03-05,FIRM_D,0.2836
2020-03-06,FIRM_D,0.2415
2020-03-09,FIRM_D,0.2618
2020-03-10,FIRM_D,0.2249
2020-03-11,FIRM_D,0.2655
2020-03-12,FIRM_D,0.2322
2020-03-13,FIRM_D,0.2254
2020-03-16,FIRM_D,0.2701
2020-03-17,FIRM_D,0.2614
2020-03-18,FIRM_D,0.2076
2020-03-19,FIRM_D,0.2504
2020-03-20,FIRM_D,0.2859
2020-03-23,FIRM_D,0.2711
2020-03-24,FIRM_D,0.2421
2020-03-25,FIRM_D,0.2434
2020-03-26,FIRM_D,0.2356
2020-03-27,FIRM_D,0.2162
2020-03-30,FIRM_D,0.2632
2020-03-31,FIRM_D,0.2586
2020-04-01,FIRM_D,0.2357
2020-04-02,FIRM_D,0.242
2020-04-03,FIRM_D,0.2969
2020-04-06,FIRM_D,0.2648
2020-04-07,FIRM_D,0.2828
2020-04-08,FIRM_D,0.2308
2020-04-09,FIRM_D,0.2569
2020-04-10,FIRM_D,0.2453
2020-04-13,FIRM_D,0.2715
2020-04-14,FIRM_D,0.2562
2020-04-15,FIRM_D,0.2318
2020-04-16,FIRM_D,0.2546
2020-04-17,FIRM_D,0.2596
2020-04-20,FIRM_D,0.2659
2020-04-21,FIRM_D,0.2191
2020-04-22,FIRM_D,0.2547
2020-04-23,FIRM_D,0.2138
2020-04-24,FIRM_D,0.2488
2020-04-27,FIRM_D,0.2604
2020-04-28,FIRM_D,0.231
2020-04-29,FIRM_D,0.2327
2020-04-30,FIRM_D,0.2226
2020-05-01,FIRM_D,0.2207
2020-05-04,FIRM_D,0.2332
2020-05-05,FIRM_D,0.2633
2020-05-06,FIRM_D,0.2256
2020-05-07,FIRM_D,0.2736
2020-05-08,FIRM_D,0.2472
2020-05-11,FIRM_D,0.2202
2020-05-12,FIRM_D,0.2574
2020-05-13,FIRM_D,0.2866
2020-05-14,FIRM_D,0.235
2020-05-15,FIRM_D,0.2605
2020-05-18,FIRM_D,0.2655
2020-05-19,FIRM_D,0.2472
2020-05-20,FIRM_D,0.2663
2020-05-21,FIRM_D,0.2386
2020-05-22,FIRM_D,0.2316
2020-05-25,FIRM_D,0.2611
2020-05-26,FIRM_D,0.2511
2020-05-27,FIRM_D,0.227
2020-05-28,FIRM_D,0.2471
2020-05-29,FIRM_D,0.2298
2020-06-01,FIRM_D,0.2405
2020-06-02,FIRM_D,0.2619
2020-06-03,FIRM_D,0.2875
2020-06-04,FIRM_D,0.2507
2020-06-05,FIRM_D,0.2812
2020-06-08,FIRM_D,0.3055
2020-06-09,FIRM_D,0.2582
2020-06-10,FIRM_D,0.2902
2020-06-11,FIRM_D,0.2428
2020-06-12,FIRM_D,0.2607
2020-06-15,FIRM_D,0.2302
2020-06-16,FIRM_D,0.2428
2020-06-17,FIRM_D,0.2697
2020-06-18,FIRM_D,0.2397
2020-06-19,FIRM_D,0.2562
2020-06-22,FIRM_D,0.2948
2020-06-23,FIRM_D,0.2108
2020-06-24,FIRM_D,0.2775
2020-06-25,FIRM_D,0.2483
2020-06-26,FIRM_D,0.2244
2020-06-29,FIRM_D,0.2967
2020-06-30,FIRM_D,0.2066
2020-07-01,FIRM_D,0.2671
2020-07-02,FIRM_D,0.2309
2020-07-03,FIRM_D,0.2419
2020-07-06,FIRM_D,0.2624
2020-07-07,FIRM_D,0.2578
2020-07-08,FIRM_D,0.2614
2020-07-09,FIRM_D,0.2366
2020-07-10,FIRM_D,0.2542
2020-07-13,FIRM_D,0.2526
2020-07-14,FIRM_D,0.2548
2020-07-15,FIRM_D,0.2483
2020-07-16,FIRM_D,0.2618
2020-07-17,FIRM_D,0.2483
2020-07-20,FIRM_D,0.2669
2020-07-21,FIRM_D,0.2384
2020-07-22,FIRM_D,0.2727
2020-07-23,FIRM_D,0.267
2020-07-24,FIRM_D,0.2644
2020-07-27,FIRM_D,0.2772
2020-07-28,FIRM_D,0.2303
2020-07-29,FIRM_D,0.2853
2020-07-30,FIRM_D,0.2237
2020-07-31,FIRM_D,0.2929
2020-08-03,FIRM_D,0.2871
2020-08-04,FIRM_D,0.2447
2020-08-05,FIRM_D,0.243
2020-08-06,FIRM_D,0.2526
2020-08-07,FIRM_D,0.2602
2020-08-10,FIRM_D,0.1973
2020-08-11,FIRM_D,0.2267
2020-08-12,FIRM_D,0.2155
2020-08-13,FIRM_D,0.2486
2020-08-14,FIRM_D,0.2733
2020-08-17,FIRM_D,0.259
2020-08-18,FIRM_D,0.2477
2020-08-19,FIRM_D,0.257
2020-08-20,FIRM_D,0.2327
2020-08-21,FIRM_D,0.3043
2020-08-24,FIRM_D,0.2066
2020-08-25,FIRM_D,0.2441
2020-08-26,FIRM_D,0.2799
2020-08-27,FIRM_D,0.2709
2020-08-28,FIRM_D,0.2433
2020-08-31,FIRM_D,0.2523
2020-09-01,FIRM_D,0.2786
2020-09-02,FIRM_D,0.2946
2020-09-03,FIRM_D,0.2536
2020-09-04,FIRM_D,0.272
2020-09-07,FIRM_D,0.2464
2020-09-08,FIRM_D,0.2831
2020-09-09,FIRM_D,0.2981
2020-09-10,FIRM_D,0.2382
2020-09-11,FIRM_D,0.2744
2020-09-14,FIRM_D,0.2348
2020-09-15,FIRM_D,0.2796
2020-09-16,FIRM_D,0.2695
2020-09-17,FIRM_D,0.2573
2020-09-18,FIRM_D,0.2597
2020-09-21,FIRM_D,0.2691
2020-09-22,FIRM_D,0.2866
2020-09-23,FIRM_D,0.2899
2020-09-24,FIRM_D,0.2154
2020-09-25,FIRM_D,0.2466
2020-09-28,FIRM_D,0.2325
2020-09-29,FIRM_D,0.2565
2020-09-30,FIRM_D,0.2252
2020-10-01,FIRM_D,0.2514
2020-10-02,FIRM_D,0.2714
2020-10-05,FIRM_D,0.2218
2020-10-06,FIRM_D,0.2512
2020-10-07,FIRM_D,0.2425
2020-10-08,FIRM_D,0.2374
2020-10-09,FIRM_D,0.2784
2020-10-12,FIRM_D,0.2456
2020-10-13,FIRM_D,0.2412
2020-10-14,FIRM_D,0.2347
2020-10-15,FIRM_D,0.2645
2020-10-16,FIRM_D,0.1835
2020-10-19,FIRM_D,0.2547
2020-10-20,FIRM_D,0.2383
2020-10-21,FIRM_D,0.3406
2020-10-22,FIRM_D,0.2599
2020-10-23,FIRM_D,0.2397
2020-10-26,FIRM_D,0.2915
2020-10-27,FIRM_D,0.2644
2020-10-28,FIRM_D,0.2347
2020-10-29,FIRM_D,0.221
2020-10-30,FIRM_D,0.2359
2020-11-02,FIRM_D,0.2191
2020-11-03,FIRM_D,0.2848
2020-11-04,FIRM_D,0.2717
2020-11-05,FIRM_D,0.2888
2020-11-06,FIRM_D,0.303
2020-11-09,FIRM_D,0.3271
2020-11-10,FIRM_D,0.2411
2020-11-11,FIRM_D,0.2606
2020-11-12,FIRM_D,0.2867
2020-11-13,FIRM_D,0.2412
2020-11-16,FIRM_D,0.2808
2020-11-17,FIRM_D,0.2794
2020-11-18,FIRM_D,0.2514
2020-11-19,FIRM_D,0.2498
2020-11-20,FIRM_D,0.2733
2020-11-23,FIRM_D,0.2618
2020-11-24,FIRM_D,0.2627
2020-11-25,FIRM_D,0.2891
2020-11-26,FIRM_D,0.2154
2020-11-27,FIRM_D,0.27
2020-11-30,FIRM_D,0.2257
2020-12-01,FIRM_D,0.2294
2020-12-02,FIRM_D,0.2733
2020-12-03,FIRM_D,0.2874
2020-12-04,FIRM_D,0.2637
2020-12-07,FIRM_D,0.2761
2020-12-08,FIRM_D,0.2503
2020-12-09,FIRM_D,0.2354
2020-12-10,FIRM_D,0.1943
2020-12-11,FIRM_D,0.2074
2020-12-14,FIRM_D,0.2499
2020-12-15,FIRM_D,0.2782
2020-12-16,FIRM_D,0.2308
2020-12-17,FIRM_D,0.2602
2020-01-01,FIRM_E,1.2325
2020-01-02,FIRM_E,1.0901
2020-01-03,FIRM_E,0.8921
2020-01-06,FIRM_E,1.0646
2020-01-07,FIRM_E,1.1253
2020-01-08,FIRM_E,1.1474
2020-01-09,FIRM_E,1.1238
2020-01-10,FIRM_E,1.1707
2020-01-13,FIRM_E,0.9735
2020-01-14,FIRM_E,1.1747
2020-01-15,FIRM_E,1.0415
2020-01-16,FIRM_E,1.0546
2020-01-17,FIRM_E,1.0901
2020-01-20,FIRM_E,1.2242
2020-01-21,FIRM_E,1.0794
2020-01-22,FIRM_E,1.198
2020-01-23,FIRM_E,1.0642
2020-01-24,FIRM_E,1.0161
2020-01-27,FIRM_E,1.0567
2020-01-28,FIRM_E,1.0376
2020-01-29,FIRM_E,1.11
2020-01-30,FIRM_E,1.2145
2020-01-31,FIRM_E,1.0148
2020-02-03,FIRM_E,1.287
2020-02-04,FIRM_E,1.1099
2020-02-05,FIRM_E,1.4367
2020-02-06,FIRM_E,1.3609
2020-02-07,FIRM_E,1.2468
2020-02-10,FIRM_E,1.0963
2020-02-11,FIRM_E,1.0367
2020-02-12,FIRM_E,1.4578
2020-02-13,FIRM_E,1.0342
2020-02-14,FIRM_E,1.128
2020-02-17,FIRM_E,1.1473
2020-02-18,FIRM_E,1.2241
2020-02-19,FIRM_E,1.3021
2020-02-20,FIRM_E,1.1133
2020-02-21,FIRM_E,1.321
2020-02-24,FIRM_E,1.1567
2020-02-25,FIRM_E,1.5765
2020-02-26,FIRM_E,1.3825
2020-02-27,FIRM_E,1.4988
2020-02-28,FIRM_E,1.5705
2020-03-02,FIRM_E,1.3839
2020-03-03,FIRM_E,1.456
2020-03-04,FIRM_E,1.4431
2020-03-05,FIRM_E,1.8709
2020-03-06,FIRM_E,1.6228
2020-03-09,FIRM_E,1.2494
2020-03-10,FIRM_E,1.5895
2020-03-11,FIRM_E,1.4187
2020-03-12,FIRM_E,1.3817
2020-03-13,FIRM_E,1.7298
2020-03-16,FIRM_E,1.661
2020-03-17,FIRM_E,1.4264
2020-03-18,FIRM_E,1.3471
2020-03-19,FIRM_E,1.3724
2020-03-20,FIRM_E,1.5015
2020-03-23,FIRM_E,1.7952
2020-03-24,FIRM_E,1.501
2020-03-25,FIRM_E,1.6507
2020-03-26,FIRM_E,1.3747
2020-03-27,FIRM_E,1.5662
2020-03-30,FIRM_E,1.3447
2020-03-31,FIRM_E,1.6976
2020-04-01,FIRM_E,1.3828
2020-04-02,FIRM_E,1.3893
2020-04-03,FIRM_E,1.574
2020-04-06,FIRM_E,1.8354
2020-04-07,FIRM_E,1.6235
2020-04-08,FIRM_E,1.8066
2020-04-09,FIRM_E,2.1875
2020-04-10,FIRM_E,1.8197
2020-04-13,FIRM_E,2.0136
2020-04-14,FIRM_E,1.7049
2020-04-15,FIRM_E,1.7407
2020-04-16,FIRM_E,1.766
2020-04-17,FIRM_E,1.7878
2020-04-20,FIRM_E,1.7065
2020-04-21,FIRM_E,1.5796
2020-04-22,FIRM_E,1.8345
2020-04-23,FIRM_E,1.5085
2020-04-24,FIRM_E,1.436
2020-04-27,FIRM_E,1.6796
2020-04-28,FIRM_E,1.5412
2020-04-29,FIRM_E,1.719
2020-04-30,FIRM_E,1.8005
2020-05-01,FIRM_E,1.7817
2020-05-04,FIRM_E,1.7425
2020-05-05,FIRM_E,1.7791
2020-05-06,FIRM_E,1.6739
2020-05-07,FIRM_E,1.4149
2020-05-08,FIRM_E,1.5274
2020-05-11,FIRM_E,1.6294
2020-05-12,FIRM_E,1.6407
2020-05-13,FIRM_E,1.7036
2020-05-14,FIRM_E,1.7113
2020-05-15,FIRM_E,1.1765
2020-05-18,FIRM_E,1.6097
2020-05-19,FIRM_E,1.7154
2020-05-20,FIRM_E,1.3478
2020-05-21,FIRM_E,1.6063
2020-05-22,FIRM_E,1.9349
2020-05-25,FIRM_E,1.872
2020-05-26,FIRM_E,1.5751
2020-05-27,FIRM_E,2.1147
2020-05-28,FIRM_E,1.8291
2020-05-29,FIRM_E,2.1894
2020-06-01,FIRM_E,1.7697
2020-06-02,FIRM_E,2.2731
2020-06-03,FIRM_E,2.1415
2020-06-04,FIRM_E,1.891
2020-06-05,FIRM_E,2.0623
2020-06-08,FIRM_E,2.0894
2020-06-09,FIRM_E,1.9495
2020-06-10,FIRM_E,1.3442
2020-06-11,FIRM_E,1.9972
2020-06-12,FIRM_E,2.0432
2020-06-15,FIRM_E,1.8304
2020-06-16,FIRM_E,1.697
2020-06-17,FIRM_E,1.9635
2020-06-18,FIRM_E,2.2655
2020-06-19,FIRM_E,1.9215
2020-06-22,FIRM_E,2.3263
2020-06-23,FIRM_E,1.9464
2020-06-24,FIRM_E,2.292
2020-06-25,FIRM_E,2.3584
2020-06-26,FIRM_E,2.055
2020-06-29,FIRM_E,2.4788
2020-06-30,FIRM_E,2.4779
2020-07-01,FIRM_E,3.2746
2020-07-02,FIRM_E,3.1958
2020-07-03,FIRM_E,2.3412
2020-07-06,FIRM_E,2.4957
2020-07-07,FIRM_E,3.0237
2020-07-08,FIRM_E,3.513
2020-07-09,FIRM_E,2.4515
2020-07-10,FIRM_E,3.1797
2020-07-13,FIRM_E,3.3855
2020-07-14,FIRM_E,2.8427
2020-07-15,FIRM_E,3.1472
2020-07-16,FIRM_E,3.5888
2020-07-17,FIRM_E,3.297
2020-07-20,FIRM_E,2.9654
2020-07-21,FIRM_E,4.0175
2020-07-22,FIRM_E,3.0403
2020-07-23,FIRM_E,3.0428
2020-07-24,FIRM_E,3.1276
2020-07-27,FIRM_E,3.44
2020-07-28,FIRM_E,3.5331
2020-07-29,FIRM_E,3.6038
2020-07-30,FIRM_E,3.593
2020-07-31,FIRM_E,3.4313
2020-08-03,FIRM_E,3.4862
2020-08-04,FIRM_E,3.4951
2020-08-05,FIRM_E,3.657
2020-08-06,FIRM_E,3.4427
2020-08-07,FIRM_E,2.8319
2020-08-10,FIRM_E,3.764
2020-08-11,FIRM_E,3.3595
2020-08-12,FIRM_E,3.8256
2020-08-13,FIRM_E,4.2601
2020-08-14,FIRM_E,3.9478
2020-08-17,FIRM_E,4.048
2020-08-18,FIRM_E,4.1542
2020-08-19,FIRM_E,4.2403
2020-08-20,FIRM_E,3.436
2020-08-21,FIRM_E,4.42
2020-08-24,FIRM_E,3.8422
2020-08-25,FIRM_E,4.4402
2020-08-26,FIRM_E,4.4826
2020-08-27,FIRM_E,4.9809
2020-08-28,FIRM_E,3.6006
2020-08-31,FIRM_E,4.2526
2020-09-01,FIRM_E,4.6504
2020-09-02,FIRM_E,4.5503
2020-09-03,FIRM_E,4.8492
2020-09-04,FIRM_E,4.1178
2020-09-07,FIRM_E,5.2667
2020-09-08,FIRM_E,5.432
2020-09-09,FIRM_E,4.6238
2020-09-10,FIRM_E,5.7045
2020-09-11,FIRM_E,5.0648
2020-09-14,FIRM_E,4.5695
2020-09-15,FIRM_E,5.9432
2020-09-16,FIRM_E,4.5787
2020-09-17,FIRM_E,5.5984
2020-09-18,FIRM_E,5.5469
2020-09-21,FIRM_E,5.0202
2020-09-22,FIRM_E,5.4053
2020-09-23,FIRM_E,4.6965
2020-09-24,FIRM_E,5.1092
2020-09-25,FIRM_E,5.9873
2020-09-28,FIRM_E,5.7142
2020-09-29,FIRM_E,5.1832
2020-09-30,FIRM_E,5.8438
2020-10-01,FIRM_E,6.4557
2020-10-02,FIRM_E,6.4403
2020-10-05,FIRM_E,5.5688
2020-10-06,FIRM_E,7.1593
2020-10-07,FIRM_E,5.9637
2020-10-08,FIRM_E,5.7247
2020-10-09,FIRM_E,6.476
2020-10-12,FIRM_E,5.6447
2020-10-13,FIRM_E,6.6599
2020-10-14,FIRM_E,7.9459
2020-10-15,FIRM_E,6.4362
2020-10-16,FIRM_E,6.6219
2020-10-19,FIRM_E,6.3253
2020-10-20,FIRM_E,6.9996
2020-10-21,FIRM_E,7.6078
2020-10-22,FIRM_E,9.6467
2020-10-23,FIRM_E,8.1575
2020-10-26,FIRM_E,9.4911
2020-10-27,FIRM_E,10.1302
2020-10-28,FIRM_E,8.4036
2020-10-29,FIRM_E,7.6764
2020-10-30,FIRM_E,8.8637
2020-11-02,FIRM_E,7.0617
2020-11-03,FIRM_E,10.7008
2020-11-04,FIRM_E,10.3334
2020-11-05,FIRM_E,8.902
2020-11-06,FIRM_E,10.3908
2020-11-09,FIRM_E,10.6444
2020-11-10,FIRM_E,10.5458
2020-11-11,FIRM_E,12.4683
2020-11-12,FIRM_E,13.1443
2020-11-13,FIRM_E,10.7786
2020-11-16,FIRM_E,11.5547
2020-11-17,FIRM_E,12.391
2020-11-18,FIRM_E,17.0567
2020-11-19,FIRM_E,12.9048
2020-11-20,FIRM_E,16.4463
2020-11-23,FIRM_E,15.9196
2020-11-24,FIRM_E,15.2226
2020-11-25,FIRM_E,17.5447
2020-11-26,FIRM_E,16.332
2020-11-27,FIRM_E,16.6953
2020-11-30,FIRM_E,16.4983
2020-12-01,FIRM_E,18.8328
2020-12-02,FIRM_E,15.3933
2020-12-03,FIRM_E,18.1578
2020-12-04,FIRM_E,21.386
2020-12-07,FIRM_E,26.1876
2020-12-08,FIRM_E,33.8446
2020-12-09,FIRM_E,36.8165
2020-12-10,FIRM_E,38.7501
2020-12-11,FIRM_E,44.1392
2020-12-14,FIRM_E,57.465
2020-12-15,FIRM_E,67.1213
2020-12-16,FIRM_E,101.2025
2020-12-17,FIRM_E,75.8634
